X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23
80000;2;1;2;23;0;0;0;0;0;0;69584;66342;60514;48965;29648;28737;2519;1838;1434;1015;1505;663
50000;2;1;2;26;3;2;2;2;2;0;27056;27031;28317;28568;27302;28171;700;2062;969;700;1500;1500
20000;1;2;1;36;0;0;0;0;0;0;20710;21790;21017;19772;15628;12501;1739;1453;691;512;1430;0
80000;1;3;2;44;0;0;0;0;0;0;10350;10993;11865;11549;11549;11231;1199;1461;535;700;500;0
90000;2;2;2;32;2;3;2;3;2;2;76442;76633;78174;78800;77417;82369;2000;3400;2500;0;6250;3100
10000;1;3;1;30;0;0;3;2;0;0;8315;11267;10626;10160;10052;9635;3258;0;0;357;400;300
130000;2;3;1;34;1;2;2;2;2;0;126701;129388;130768;131858;125874;127988;6200;5000;4732;0;5000;5000
50000;2;2;2;24;-1;-1;-2;-2;-2;-2;2675;0;0;0;0;0;0;0;0;0;0;0
260000;2;1;2;29;0;0;0;0;0;0;203896;196219;188608;172722;159826;146891;7282;6486;5712;5647;5386;5000
50000;2;3;1;42;0;0;0;0;0;0;50427;48115;46991;47276;47870;47865;6506;2607;3312;13107;2648;0
340000;2;1;2;29;0;0;0;0;0;0;82922;81084;74530;66897;64699;35540;3600;2962;2500;1800;1000;1000
280000;2;2;1;27;-2;-2;-2;-2;-2;-2;747;0;5737;922;107;980;0;5737;922;107;980;648
50000;1;1;2;23;0;0;0;0;0;0;8003;9025;9868;9406;9605;9805;1310;1153;400;350;360;350
20000;2;2;1;29;0;0;0;0;0;0;10747;11558;9961;10310;10372;9838;1317;1150;499;361;573;193
240000;2;2;2;46;0;0;0;0;0;0;128272;131718;135075;134705;143883;145643;5500;6004;3000;10500;4000;2000
100000;2;1;1;45;1;-1;-1;-2;-2;-2;0;5220;0;0;0;0;5220;0;0;0;0;0
30000;2;2;2;40;-1;-1;-2;-2;-1;-1;944;-764;-1202;-2230;6770;9579;0;0;0;9000;4653;0
500000;1;1;1;44;-1;-1;-1;-1;-1;-1;6723;17385;32046;32530;18896;17049;17410;32077;32579;18914;17069;16738
320000;1;1;1;40;1;-1;-1;-1;-1;-1;14;1200;2987;-13;2670;-4;1205;3002;0;2683;0;0
310000;2;2;1;37;0;0;0;0;0;0;44981;42940;43449;44925;42725;34303;1942;1460;1936;1742;1303;1249
120000;2;2;2;54;0;0;0;0;0;0;20157;19295;13531;10129;11581;12782;2000;1500;1500;2000;1782;2000
50000;1;2;1;35;0;0;0;0;-1;0;49008;49198;34239;14448;28799;29199;2171;2021;930;31074;1503;1030
50000;1;2;2;25;-1;3;2;0;0;0;10695;10386;9993;9993;15300;0;0;0;200;5307;0;0
200000;1;2;1;40;0;0;-1;0;0;0;1296;2035;120921;126429;85500;81305;2564;124500;8000;3500;4000;3000
90000;2;2;1;41;1;1;-2;-2;-2;-2;28636;-2364;-2364;-2364;-2364;-2364;0;0;0;0;0;0
30000;1;2;3;27;0;0;-1;0;0;0;14935;9000;13358;19332;18149;11743;4500;13358;18154;796;484;432
50000;1;1;2;25;0;0;0;0;0;2;19456;20486;21241;21788;23281;22756;1645;1400;900;2000;0;1000
450000;2;2;2;32;0;0;0;0;0;0;14237;17907;14127;15988;19747;13986;5016;1139;2000;3938;1000;0
70000;2;1;1;38;0;0;0;2;2;2;64839;65184;69361;69836;71179;69484;2400;5700;2600;3000;0;2800
10000;1;3;2;34;0;0;0;0;0;0;7165;8647;9247;9431;8843;9075;2000;1141;325;331;389;1000
30000;2;2;2;54;0;0;2;0;0;2;29230;30786;27167;27440;30117;29523;3500;0;3000;6000;0;781
20000;1;2;2;24;1;2;0;0;0;2;16981;16424;17242;18448;19495;20026;0;1400;1500;1500;1000;0
90000;2;3;2;25;0;0;0;0;0;0;74818;57334;49899;37251;33061;30869;2400;1502;2006;1500;1500;1500
300000;1;1;1;44;0;0;0;0;0;0;21507;18505;17036;12863;9597;2304;1379;1008;270;206;329;19769
330000;1;1;2;32;-1;2;2;-1;-1;-1;2145;636;0;4009;0;2307;0;0;4009;0;2307;0
300000;1;1;1;38;0;0;0;0;0;-1;87118;56182;60039;52009;32862;3730;1691;10043;1065;164;3748;1132
500000;2;2;1;42;0;0;0;0;0;0;431195;440304;341673;76519;77223;76684;17624;14783;3000;3000;2853;2385
50000;1;3;3;58;0;0;0;0;0;0;46199;47179;47445;17945;18165;18557;2023;1289;789;659;694;623
20000;1;2;1;27;0;0;0;3;2;0;6599;9315;19067;18472;18037;18487;3000;10000;0;0;900;2000
160000;1;3;1;42;1;-1;-1;-2;-1;0;0;1564;-436;-436;436;436;1564;0;0;872;0;0
60000;2;2;2;23;0;0;0;0;0;0;55765;56619;54636;18293;18107;18803;2600;1500;1000;1000;1000;3000
380000;1;1;2;33;0;0;0;0;0;0;79099;80828;82583;84687;84832;84576;3000;3100;3500;3500;3200;3000
390000;1;1;1;36;1;-1;-1;-1;-1;-1;0;250;79;79;290;106;250;79;0;290;106;66
30000;1;3;2;28;1;2;2;2;0;0;25554;28031;28345;27591;28218;29880;3204;1068;0;1068;2136;600
100000;1;2;1;46;2;-1;-1;-1;-1;-1;390;390;370;-20;780;0;390;370;0;800;0;0
160000;1;3;2;35;0;0;0;0;0;0;38486;39217;40537;41030;41891;43196;1652;1972;1465;1519;2000;1592
50000;2;2;2;43;1;2;0;0;0;0;48777;47331;48010;24331;25553;26733;0;2000;1000;2000;2000;2000
20000;1;2;2;21;0;0;-1;0;0;0;19739;17875;19174;19158;18762;19223;1000;26299;673;680;772;851
260000;2;1;2;27;-1;-1;-1;0;0;0;37003;1105;2490;17445;1795;278;1305;2690;15650;0;278;2500
70000;1;1;2;26;0;0;0;0;0;0;6121;7064;8143;8507;8869;9220;1200;1200;500;500;500;500
300000;1;1;1;37;0;0;-2;-2;-2;-2;41000;0;0;0;0;0;0;0;0;0;0;0
210000;1;1;2;27;0;0;0;2;2;0;110757;113139;119812;120763;118722;121249;5650;10100;4400;0;4500;4500
470000;1;1;1;33;-1;-1;-1;-1;0;0;1260;2516;181;3011;2891;3502;2530;181;3020;1804;1517;1958
300000;2;1;2;28;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
50000;2;3;1;50;0;0;0;0;0;0;48173;28233;28610;28808;29403;20260;2235;1612;1200;1057;871;897
50000;1;2;2;31;0;0;0;0;2;0;48548;49579;27496;20414;19978;18547;2032;1304;1500;0;868;1000
420000;1;1;1;47;-1;-1;-1;-1;-1;-1;10517;15571;9090;9622;10223;3942;15585;9100;9628;10223;3942;3754
190000;2;2;2;35;0;0;0;0;0;0;158360;113702;95214;95713;97079;97659;4800;4300;3600;3700;4000;3600
220000;1;1;1;48;3;2;2;-2;-2;-2;2500;2500;0;0;0;0;0;0;0;0;0;0
20000;1;1;2;34;1;2;0;0;0;0;8834;7499;8147;7247;4617;0;1000;1000;1300;1500;1680;0
110000;2;2;2;39;0;0;0;0;0;0;109221;111674;111867;111535;111870;110979;4230;4230;4200;4300;4150;4220
60000;1;2;1;56;0;0;0;0;0;0;26344;26382;27046;27187;27372;27549;1446;1500;960;1000;1027;860
480000;1;2;1;40;0;0;0;0;0;0;69011;69842;71857;66673;65200;65511;3000;3000;2096;2115;2089;2207
100000;1;1;2;32;0;0;0;0;0;0;87580;84140;86400;87275;89082;91030;3300;3881;2500;2519;2700;3004
260000;1;1;1;38;-1;-1;2;2;-1;2;263;511;248;-15;3526;263;512;1;1;3805;1;527
180000;2;3;2;25;0;0;0;0;0;0;120583;97341;87773;89547;91639;93991;3507;3201;3200;3500;4000;3704
140000;2;2;2;27;2;2;0;0;0;2;107257;104122;104742;107626;114633;116904;0;3842;4626;8933;4300;0
130000;2;1;2;47;2;2;2;2;2;2;18454;21121;20484;22145;21652;23138;2976;0;2000;0;2000;0
80000;1;1;2;29;0;0;0;0;0;0;51630;54183;55685;58642;60533;61823;4000;3000;4500;3000;2300;6500
200000;2;2;1;35;2;0;0;0;0;0;51609;53165;55285;57370;59454;63461;3000;3000;3000;3000;5000;0
230000;1;1;2;32;-2;-2;-2;-2;-2;-2;1470;0;1470;735;419;316;0;1470;735;419;316;735
170000;1;1;2;43;-1;-1;-1;-1;-1;-1;1866;5750;200;41467;1028;2643;5750;200;41467;1328;2643;126
210000;1;2;1;37;1;-2;-2;-1;-1;-1;0;0;0;150;150;150;0;0;150;150;150;100
100000;1;1;1;45;0;0;0;0;0;0;42049;43570;44601;45598;46752;48008;2200;2100;2000;2000;2010;2006
200000;2;1;1;38;-1;-1;-1;-1;-1;-1;5221;6875;5129;14997;2996;5525;6877;5129;17653;2996;6143;3538
360000;2;2;2;28;-1;-1;-1;-1;-1;-1;220;2755;1380;0;1999;-1;2755;1380;0;1999;0;500
500000;2;1;1;39;-1;0;-1;-1;-1;-1;28852;112344;26834;33120;21771;52277;90668;26834;33452;21881;52539;57159
150000;2;2;2;33;-2;-2;-2;-2;-2;-2;6806;2774;0;500;399;0;2779;0;500;399;0;0
150000;2;2;2;29;0;0;0;0;0;0;84357;86398;64763;66093;62568;63828;2841;3000;1839;1773;1792;1846
340000;2;2;2;43;0;0;2;0;0;0;106867;117152;113312;114379;113627;112193;12002;0;4387;4634;4519;2402
20000;1;3;1;44;-1;-1;-1;-1;0;0;2522;169;1261;1170;780;390;169;1261;1170;0;0;0
160000;1;1;2;28;-1;-1;-1;0;0;-1;3236;-524;3003;737;0;894;0;3740;0;0;894;0
20000;2;3;1;42;2;0;0;0;2;2;20205;16882;18094;19592;19930;20353;1500;1500;1800;800;900;36
20000;1;2;1;37;0;0;0;0;-1;-1;6372;2818;3734;3826;2110;2054;1100;1000;500;2110;2054;2505
250000;2;2;2;24;2;0;0;0;0;0;69770;70954;70681;69497;41367;17004;3562;1914;1517;2000;8001;295
30000;2;1;2;25;0;0;0;0;0;-2;25115;26287;26602;21000;0;0;1886;1620;0;0;0;0
140000;1;1;1;41;-1;-1;-1;-2;-2;-1;4523;12171;0;0;0;10832;12171;0;0;0;10832;0
500000;1;1;2;31;0;0;-1;0;0;0;239824;226716;115610;89359;63609;123128;5614;118640;5841;6000;100000;5000
140000;2;1;2;29;1;2;0;0;0;0;112592;108669;110174;111079;113439;114983;0;5500;4900;5000;4112;4500
60000;1;2;1;49;0;0;0;0;0;0;59578;66781;65508;17677;19481;19205;22000;2188;2501;2512;4005;2604
340000;2;1;1;62;0;0;0;0;0;0;509365;522309;534137;466565;466774;471573;20309;20137;16565;16774;21573;21000
30000;1;2;2;29;1;3;2;0;0;0;31986;31189;29634;28174;27307;24449;0;4;1020;1110;989;982
170000;1;1;1;35;-1;-1;-1;-1;-1;-1;481;326;526;526;635;760;326;526;526;635;760;526
230000;1;1;2;26;-1;-1;-1;-1;-1;-1;1099;19686;3036;4806;-1;1699;19686;4000;4806;0;1700;3658
120000;2;1;1;37;-1;-1;-1;-1;-1;-1;696;-4;1878;407;247;1817;0;1882;407;247;2000;0
280000;2;1;1;38;-1;-1;2;0;0;-1;5165;8559;6455;544;0;4694;6455;11;5;0;4694;5292
80000;2;3;1;29;1;2;0;0;0;0;80867;75615;77343;78883;79915;80296;0;3000;2744;3022;6000;2800
150000;2;1;2;37;-1;2;2;-1;-1;-2;180;1582;1402;3244;-13;-13;1402;0;3244;0;0;0
210000;1;2;1;35;-1;-1;2;0;-1;-1;396;1188;792;396;396;396;1188;0;0;396;396;396
20000;1;1;2;31;0;0;0;0;0;0;18551;19595;20546;20250;19754;19833;1647;1598;692;697;777;797
310000;2;2;2;29;0;-1;-1;0;0;-1;1469;1340;9794;15792;8944;88643;1340;9794;7004;1000;89137;4150
330000;2;2;2;33;0;0;0;0;0;0;166917;159118;149325;143242;138627;139977;7400;6600;4800;5000;5400;5100
210000;2;2;2;33;1;0;0;0;0;0;21854;17376;18796;117846;118877;121476;2269;3000;100004;4000;3687;3500
70000;2;2;1;31;0;0;0;0;0;0;71065;69311;70882;68678;69030;66791;2566;2775;2381;3000;2452;2608
160000;2;1;1;42;-1;-1;-1;-1;-1;-1;3607;4417;1058;2146;2534;2242;4417;1058;2146;2534;2242;2254
80000;2;2;1;29;0;0;0;0;0;0;49528;44639;39720;34465;29488;32912;1730;1644;1222;1400;10000;1200
120000;2;2;1;34;0;0;0;0;0;0;88210;86473;86353;84327;82469;82491;3300;3022;3100;3000;3100;3000
10000;1;3;2;22;0;0;0;0;0;0;18289;9217;10203;9634;9857;9704;1317;1303;334;373;326;1359
150000;1;1;1;41;-2;-2;-2;-2;-2;-1;6780;10633;3260;0;0;1081;10638;3260;0;0;1081;0
300000;2;2;1;40;-1;-1;-1;-1;-1;-1;2991;1278;4043;683;172;402;1278;4045;685;172;402;4080
20000;1;2;2;24;-1;-1;-1;-2;-2;-2;2500;3068;-380;-380;-380;-380;3068;0;0;0;0;0
30000;1;1;2;42;1;2;2;2;0;0;31217;30406;31380;30277;30028;30198;0;3600;0;1100;1050;1000
110000;1;3;1;43;0;0;0;0;0;0;103225;106004;108831;79455;54971;57257;4500;5000;3043;2000;3000;5000
50000;1;3;2;47;0;0;0;0;0;0;29789;28699;29305;27595;27745;28086;1763;1759;1439;979;1164;1300
130000;1;3;1;39;-2;-1;-1;-1;-1;-1;957;6214;1625;728;2464;1139;6220;1628;730;2466;1145;650
260000;1;2;1;32;0;0;-1;-1;-1;0;29389;2981;12001;20325;43849;22820;2796;12173;20619;43968;3014;2021
50000;1;2;1;38;0;0;0;0;0;0;13921;14800;16394;6198;7717;7722;1500;2000;1091;2000;500;500
50000;1;2;1;50;2;2;2;2;2;2;19786;19170;21864;21215;23494;22978;0;3008;0;2638;0;845
50000;1;1;2;51;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
30000;2;2;2;22;-1;0;0;0;0;0;2006;3116;28844;25317;25885;25165;1157;25885;1500;2170;1000;1000
160000;2;2;2;23;0;0;0;0;-1;-1;17920;17195;17164;7175;1942;100025;2000;3181;3012;1942;100025;3000
120000;2;1;2;26;0;0;0;0;0;0;102157;103182;91442;88476;72666;74561;5367;20000;3500;2512;7500;4000
200000;2;1;2;28;1;-2;-2;-1;-1;0;0;0;0;1545;1156;6099;0;0;1545;1156;5000;3000
90000;2;3;1;40;1;2;2;3;2;2;78976;84566;89609;87282;88261;90029;7500;7300;0;3300;3300;0
60000;2;3;1;41;0;0;0;0;0;0;56261;55773;55953;55562;55063;54819;1993;2627;2700;2500;2300;3000
260000;2;2;2;26;0;0;0;0;0;0;217735;222109;220219;206666;185282;167161;9553;7893;9241;7106;6506;6240
400000;2;2;2;38;-2;-2;-2;-2;-1;0;0;0;0;0;45374;46306;0;0;0;45374;1113;1129
50000;2;2;2;35;0;0;0;0;0;0;48848;49988;45434;34688;24124;21072;2000;2000;1900;1032;3000;907
360000;2;1;1;38;-1;-1;-1;-1;-1;0;1873;13532;5757;28974;8093;3250;13537;5762;29000;8093;1500;3513
230000;2;1;1;39;0;0;0;0;0;0;219712;208532;229229;143168;145270;141874;30500;25000;10000;5000;5000;18000
290000;2;1;1;34;-1;-1;-1;-1;-1;-1;3412;1573;11859;2483;1170;20328;1573;11886;2485;1170;20328;375
320000;2;2;2;42;-1;-1;-1;-1;-1;0;2920;2610;9433;2490;2655;1070;2610;9439;2493;2655;0;5682
180000;2;2;2;29;-2;-2;-2;-2;-2;-2;2639;0;0;0;0;0;0;0;0;0;0;661
50000;2;2;1;37;0;0;0;0;0;-1;24380;23325;21940;20718;24048;5017;1366;1400;1200;5000;5017;71
500000;2;2;1;33;0;0;0;0;0;0;264479;275025;285034;290002;295756;302149;15000;14500;10370;11000;11000;13000
200000;2;1;2;30;0;0;0;0;0;0;59891;60537;61592;59786;58172;59175;3000;2800;3000;2100;2070;1800
300000;2;2;2;42;0;0;0;0;0;0;113308;109901;108659;110781;107833;104466;5400;5800;6000;7000;5000;5000
140000;2;2;1;48;0;0;0;0;0;0;248822;246595;249664;253418;258909;255232;10000;10200;9000;9000;10000;10000
80000;1;3;2;28;1;2;2;0;0;0;38151;39227;38318;42614;86966;41950;2000;0;5000;1500;1500;7000
20000;1;2;2;24;1;2;0;0;0;0;20036;19322;17619;10688;11346;0;0;2000;4000;2033;0;0
180000;1;1;1;36;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
30000;1;3;2;30;1;2;2;2;2;2;4318;5096;6353;7092;7972;7702;1000;1500;1000;1000;0;1000
270000;1;2;1;35;0;0;0;0;0;0;48465;45898;46765;55438;54285;54198;1737;2000;10000;1461;1492;899
190000;1;2;2;39;0;0;0;0;0;0;146224;149289;152886;156273;159800;162570;5500;6000;6000;6000;6000;6000
250000;1;2;1;40;1;2;0;0;0;0;65087;62216;39814;34374;34768;38830;0;2000;1871;1265;4643;3214
180000;1;1;2;30;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
260000;1;1;2;31;0;0;0;0;0;0;102350;96133;90183;89846;101034;84152;4033;4000;4005;14066;3017;2736
520000;1;1;1;38;0;0;0;0;0;0;98615;102085;102762;104865;106947;109507;5102;3800;3803;3822;4277;4868
350000;1;1;1;49;-2;-2;-2;-2;-2;-2;27506;4213;1518;4625;363;858;4213;1529;4713;363;858;566
50000;1;2;1;58;-1;0;0;0;0;0;60524;61627;56937;51506;45058;37598;2200;2297;1751;1086;3307;1142
500000;1;1;1;50;2;2;2;2;2;2;70144;74850;76463;77611;78735;80430;6500;3400;3000;3000;3100;3110
50000;1;2;2;52;0;0;0;-1;0;0;45840;47595;28491;3642;12291;16674;8000;8080;15012;10000;8000;2000
110000;1;2;2;51;0;0;0;0;0;0;110950;69564;51264;51584;49601;50485;2500;2500;1800;1800;2000;2000
80000;1;1;1;60;0;0;0;0;0;-2;49246;53315;47740;50100;0;0;5000;3300;6267;0;0;0
20000;2;1;2;23;2;0;0;0;0;0;19175;19889;17703;18690;19065;19261;1575;1400;1300;643;862;2000
20000;2;2;1;27;0;0;0;0;-1;0;19667;15;15;41;10522;12340;0;0;26;19700;2000;2000
430000;2;1;2;27;-2;-2;-2;-2;-2;-2;389;389;389;383;1462;389;390;390;384;1469;390;390
90000;2;3;2;26;0;-1;0;0;0;-1;3268;6745;3402;8652;5381;7190;6745;1131;5381;4;7190;0
200000;2;2;2;33;-1;2;2;-2;-2;-1;10111;2900;0;0;0;4549;0;0;0;0;4549;0
310000;2;2;1;34;0;0;0;0;0;0;86769;87842;42594;26198;26766;27341;2800;3021;1600;1000;1000;2000
130000;2;2;1;37;0;0;0;2;0;0;41200;42532;46413;45000;45800;0;2019;4900;0;1000;0;0
60000;2;3;1;42;0;0;0;0;-2;-1;29243;31093;26401;326;324;1126;3032;1454;326;324;1130;199
80000;1;3;1;31;2;0;0;2;0;0;28175;57433;61513;59769;61937;66088;30000;5000;0;3000;5000;5000
50000;1;1;2;25;0;0;0;0;0;0;49357;49983;50516;50987;48960;48691;2100;2000;2500;2000;1800;2000
30000;1;2;2;25;1;-1;2;2;-1;0;0;1170;390;0;9494;11473;1170;0;0;9494;3000;378
210000;1;2;2;29;0;0;0;0;0;0;118905;118620;78297;36137;33264;29493;5000;4000;2000;2000;2000;2000
20000;1;2;2;24;0;0;0;0;0;2;15110;16548;17443;16216;18027;12364;2000;1500;1500;2000;0;1000
20000;1;2;1;31;1;4;3;2;0;0;21676;21054;20442;19773;20238;18062;0;0;0;1000;1000;1000
50000;2;1;2;21;0;0;0;0;0;0;36809;33121;29672;22365;12702;4134;5143;5000;1021;0;3000;0
50000;2;2;2;30;1;2;0;0;0;0;49310;48210;48673;33270;7689;15529;0;2310;1900;400;8000;1000
340000;2;1;1;27;0;0;-2;-1;-1;-1;307650;0;0;495;495;1528;0;0;495;495;1528;3254
100000;2;2;2;23;2;2;2;2;2;2;90680;93267;95189;96332;97560;95885;5000;4300;3600;3700;0;7300
200000;2;2;2;25;0;0;0;0;0;0;195520;195884;194045;189557;177185;171010;7080;8000;7011;8500;6010;6000
50000;2;1;2;23;1;2;0;0;0;0;34443;33590;34651;35677;36485;37300;0;1600;1600;1400;1400;1400
140000;2;2;1;28;0;0;0;0;0;0;62204;65280;56504;53528;42168;25742;7028;6000;5026;5000;3000;2000
300000;2;1;2;27;1;-2;-2;-1;-1;-2;-2;-2;0;876;0;0;874;876;876;0;0;0
50000;2;1;2;27;1;2;2;-2;-2;-2;4040;3800;0;0;0;0;0;0;0;0;0;0
360000;2;2;2;29;0;0;0;0;0;0;58653;56329;55957;52392;61700;42975;5886;4054;8412;15096;1208;3000
200000;2;2;1;28;0;0;0;0;0;0;197142;198367;96731;67431;60690;60442;9197;3700;6478;2114;2337;2401
200000;2;1;2;28;0;0;0;0;0;0;105051;99648;144932;134530;129395;124561;32000;60000;6305;4300;4500;4500
360000;2;2;2;28;0;0;0;0;0;0;264971;257086;253407;259551;265149;340930;9043;8847;10000;10000;80016;15000
150000;2;1;2;29;0;0;0;0;2;2;110018;47600;26219;17705;17920;17494;2400;1619;2550;800;0;700
20000;2;2;1;24;0;0;0;0;0;0;17191;18594;19489;20200;20000;0;2000;1500;1200;0;0;0
180000;2;2;2;30;0;0;0;0;0;0;148860;135814;138654;130773;121293;123947;6500;7000;6600;4700;5100;4700
90000;2;3;1;29;0;0;0;0;0;0;91116;89047;91595;88197;59822;55345;3500;4000;3002;1974;2000;5000
410000;2;1;1;37;0;0;0;0;0;-1;54326;23223;25865;21619;19336;1433;5000;15014;5034;10006;1433;371
60000;2;2;2;26;0;0;0;0;0;0;58117;53986;47413;36527;28170;28963;2400;2050;2011;1200;1400;1200
110000;2;2;2;32;3;2;0;0;0;0;108087;103307;103749;78961;76180;76353;0;5100;3411;3003;3000;3001
100000;2;3;1;36;0;0;0;0;0;0;102505;101554;101827;100055;80923;81249;3830;4100;4510;3186;2886;3020
500000;2;2;2;30;0;0;0;0;0;0;98618;73464;84741;72510;69053;64841;25464;43095;7522;9065;8841;12000
50000;2;2;2;38;0;0;0;0;0;2;31426;23712;18919;24227;25229;12150;1655;1675;15000;2610;0;2000
80000;2;3;1;38;0;0;0;2;0;0;82391;80977;88815;83153;50910;60012;2925;12265;9;1737;1760;1882
30000;2;3;1;37;1;2;2;2;0;0;28361;27227;29346;23548;11790;7276;0;3313;108;299;325;0
30000;2;2;1;49;0;0;0;0;2;2;23705;24709;25745;27949;27216;29138;1386;1422;2626;0;2351;1033
140000;2;1;2;33;0;0;0;0;0;0;87713;88906;88736;91287;91057;91538;5000;5000;5000;5000;3500;3500
90000;2;2;2;47;0;0;0;0;0;0;81902;71768;72163;27124;27724;28724;3274;2271;1400;1000;1000;1000
200000;2;3;2;26;-1;-1;0;0;-1;-1;0;2381;10;1010;2230;1191;0;15;1000;2000;1191;866
100000;2;2;2;29;-1;-1;-1;-2;-2;-2;600;600;0;0;0;0;600;0;0;0;0;0
80000;2;3;1;26;0;0;0;2;2;0;6808;8686;11628;12008;11658;12603;2000;3100;1000;0;1000;2000
500000;2;1;1;39;0;0;0;0;0;0;418958;439432;440324;440565;440050;438953;39432;20000;20000;20000;20000;20000
200000;2;3;1;46;-1;0;0;0;0;0;154875;140376;129962;124282;118956;121449;5216;8000;20000;15653;3793;10000
50000;2;3;1;47;0;0;2;2;2;2;25347;29766;26283;28198;23159;23089;4881;0;4087;0;1798;0
300000;2;3;2;30;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0
50000;2;2;1;30;0;0;0;0;-2;-2;34811;30753;6680;0;0;0;2000;1000;0;0;0;0
10000;2;2;1;37;-1;4;3;2;2;2;3305;2870;2440;2510;2641;2222;0;0;500;400;0;36
370000;2;2;1;45;0;0;0;0;0;2;155124;162526;168389;338660;221808;222304;10000;10000;10000;114000;10000;0
60000;2;2;1;36;0;0;0;0;0;0;60333;51838;45728;36441;37336;38138;2100;2000;1700;1500;1400;1500
360000;2;2;2;41;0;0;0;0;0;0;352538;360648;339204;282520;290521;27792;14152;15000;15000;15004;5071;5168
290000;2;1;2;30;-1;-1;-1;-1;-2;-2;1459;1029;2154;1492;229;943;1078;2154;1518;229;943;189
60000;2;2;1;38;0;0;-2;-1;-1;-1;21261;2522;0;1411;1455;4486;2522;0;1411;1455;4486;11961
140000;2;2;2;32;0;0;0;0;0;0;137647;136497;135505;137629;120147;122247;5004;5000;5000;4300;5000;5158
150000;2;2;2;34;0;0;0;0;-1;0;121764;150928;151428;111159;97154;98404;35837;8794;3454;98231;3486;2706
10000;2;2;1;49;0;0;0;0;0;0;8671;6613;7648;8758;9410;4373;1265;1300;1400;1000;304;283
360000;2;1;1;35;-2;-1;0;-1;-1;-1;94657;34529;106276;73331;7759;31840;45000;100000;73427;7759;31840;12577
160000;2;1;1;47;0;0;0;0;0;0;151400;155658;143564;130860;122188;79360;6960;6882;6307;4730;2874;3052
200000;2;2;2;41;-2;-1;-1;-1;-1;0;15094;1717;988;1805;72551;90988;1727;991;1817;72836;30300;60000
80000;2;2;1;35;-2;-2;-2;-1;-1;0;390;0;1151;10312;12238;8279;0;1151;10312;12238;5000;3000
50000;2;2;1;38;2;0;0;2;2;2;29989;31184;33850;34495;35129;35918;2000;3500;1500;1500;1500;1500
30000;2;3;1;31;0;0;0;0;0;0;9388;10387;10624;11539;11771;9075;1162;1229;1144;376;329;345
200000;2;1;2;31;-1;2;-1;2;-1;-1;2905;1258;1863;390;390;390;0;2253;0;390;390;390
150000;2;2;1;34;2;2;2;2;0;0;140711;147833;148066;142163;135075;135309;12416;6130;27;4610;5000;5000
30000;2;2;2;33;2;0;0;0;0;-1;17011;15720;18443;7138;7638;5884;2000;3000;1000;500;5884;0
110000;2;3;1;40;0;0;0;0;0;0;41629;42626;45666;84725;49757;46196;1688;3728;1726;1608;2169;1698
130000;2;3;2;37;0;0;0;0;0;0;31280;32582;33328;34310;35059;44458;1813;1559;1541;1290;10000;1958
500000;2;1;2;31;0;0;0;0;0;0;67475;72191;64130;45766;45324;55011;6000;2332;1219;5000;54000;110000
280000;2;2;1;49;0;0;0;0;0;0;66749;67942;67908;63990;64050;64486;3001;2382;67867;2420;2338;2326
160000;2;1;2;29;-1;-1;2;-1;0;-1;1116;2599;1302;1852;736;3542;2599;0;1852;0;3542;0
80000;2;3;1;40;-1;0;0;0;0;0;7111;12774;16817;15274;20043;13318;6500;5000;4025;8000;5000;2000
140000;2;3;1;34;0;0;0;0;0;0;138375;138796;142280;142002;89035;94006;5000;8000;6314;3200;6400;2100
250000;2;1;1;51;-2;-2;-2;-2;-2;-2;6811;0;0;0;0;0;0;0;0;0;0;0
130000;2;1;2;51;0;0;0;0;0;0;73903;74661;75593;78110;81793;86452;6000;5002;6000;5000;6000;4000
240000;2;3;1;55;0;0;0;0;0;0;216170;218809;226013;229014;178852;182547;8000;11000;9000;7000;7000;7200
20000;1;2;2;26;1;3;2;2;2;2;17077;17504;16940;19621;18646;19022;1000;0;3300;0;1200;700
10000;1;2;2;23;-1;0;0;0;0;-2;10078;8886;8815;9600;0;0;1300;1300;1000;0;0;0
10000;1;3;2;25;0;0;0;0;0;-1;8525;5141;5239;7911;17890;10000;1500;5000;4000;2000;22400;0
20000;1;2;2;23;1;2;0;0;0;0;17845;17261;18976;19804;19204;18210;0;2000;1600;0;1150;2000
500000;1;2;2;26;0;0;0;0;0;0;126725;128206;129327;130136;127699;124623;6005;6005;6094;4161;5021;4350
30000;1;2;2;27;1;2;0;0;2;2;22284;21637;22981;24996;24309;26980;0;1682;2697;0;3219;0
20000;1;2;2;30;1;2;2;2;2;2;16906;17328;19145;18397;20697;20547;1000;2400;0;2700;0;283
130000;1;2;2;25;0;0;0;0;0;-2;119803;118737;113689;59473;-1518;-1518;5100;4600;3000;0;0;0
